,nid,first.name,last.name,eval.year,court,pap,gender,asian,black,hispanic,white,judjis_score,ci_l,ci_u
200,1384376,Boyce,Martin,2002,U.S. Court of Appeals for the Sixth Circuit,0,1,0,0,0,1,-0.2222222,-0.5543111,0.10986664
201,1384376,Boyce,Martin,2006,U.S. Court of Appeals for the Sixth Circuit,0,1,0,0,0,1,-0.6666667,-0.8080122,-0.5253211
202,1384376,Boyce,Martin,2010,U.S. Court of Appeals for the Sixth Circuit,0,1,0,0,0,1,-0.3888889,-0.7533623,-0.0244154
203,1384376,Boyce,Martin,2013,U.S. Court of Appeals for the Sixth Circuit,0,1,0,0,0,1,-0.5416667,-0.806862,-0.2764713
204,1392406,Brett,Kavanaugh,2009.1,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.54814815,0.33766512,0.75863117
205,1392406,Brett,Kavanaugh,2009.2,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.14444444,0.03942873,0.24946016
206,1392406,Brett,Kavanaugh,2013,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.45833333,0.28181639,0.63485027
207,1392406,Brett,Kavanaugh,2016,U.S. Court of Appeals for the District of Columbia Circuit,1,1,0,0,0,1,0.31666667,0.14353933,0.489794
208,5014276,Britt,Grant,2020,U.S. Court of Appeals for the Eleventh Circuit,1,0,0,0,0,1,0.2,-0.2263694,0.62636936
209,5014276,Britt,Grant,2024,U.S. Court of Appeals for the Eleventh Circuit,1,0,0,0,0,1,0.03333333,-0.0377282,0.10439489
210,1387581,Bruce,Selya,1992,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0,NA,NA
211,1387581,Bruce,Selya,1996,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.46666667,0.04029731,0.89303602
212,1387581,Bruce,Selya,2000,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,-0.0833333,-0.6094793,0.44281263
213,1387581,Bruce,Selya,2003,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.55555556,0.30520169,0.80590943
214,1387581,Bruce,Selya,2006,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.61904762,0.39877646,0.83931878
215,1387581,Bruce,Selya,2010,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.5,0.1641586,0.8358414
216,1387581,Bruce,Selya,2012,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.37301587,0.10993514,0.63609661
217,1387581,Bruce,Selya,2016,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.125,-0.0411243,0.29112432
218,1387581,Bruce,Selya,2019,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.46666667,0.12218298,0.81115036
219,1387581,Bruce,Selya,2023,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,-0.2222222,-0.8711079,0.42666346
220,1377596,C[larence],Beam,1993,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.86666667,0.69260211,1.04073123
221,1377596,C[larence],Beam,1996,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.5,0.10777276,0.89222724
222,1377596,C[larence],Beam,1997,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.63888889,0.40273616,0.87504162
223,1377596,C[larence],Beam,2001,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.5,0.27057665,0.72942335
224,1377596,C[larence],Beam,2005,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.33333333,0.03294766,0.63371901
225,1377596,C[larence],Beam,2008,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.41666667,0.06363279,0.76970055
226,1377596,C[larence],Beam,2012,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0,0,0
227,1377596,C[larence],Beam,2016,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.61111111,0.29054331,0.93167891
228,1388336,Carl,Stewart,2000,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,-0.1428571,-0.3354787,0.0497644
229,1388336,Carl,Stewart,2004,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,-0.25,-0.4811149,-0.0188851
230,1388336,Carl,Stewart,2007,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,-0.2777778,-0.5483045,-0.0072511
231,1388336,Carl,Stewart,2012,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,0,0,0
232,1388336,Carl,Stewart,2014,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,-0.0333333,-0.2052249,0.13855819
233,1388336,Carl,Stewart,2017,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,-0.2592593,-0.5473721,0.02885361
234,1388336,Carl,Stewart,2020,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,0.0462963,-0.0397939,0.13238648
235,1388336,Carl,Stewart,2023,U.S. Court of Appeals for the Fifth Circuit,0,1,0,1,0,0,0.125,0.00944254,0.24055746
236,1392016,Carlos,Bea,2009,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,1,0,0.24047619,-0.153765,0.6347174
237,1392016,Carlos,Bea,2014,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,1,0,0.37222222,0.19909489,0.54534955
238,1392016,Carlos,Bea,2018,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,1,0,0.28571429,0.06544313,0.50598544
239,1384091,Carlos,Lucero,1998,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.3055556,-0.6324116,0.02130048
240,1384091,Carlos,Lucero,2001,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.3333333,-0.8837738,0.21710714
241,1384091,Carlos,Lucero,2005,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.625,-0.7680923,-0.4819077
242,1384091,Carlos,Lucero,2009,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.1666667,-0.6494691,0.31613576
243,1384091,Carlos,Lucero,2013,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.2222222,-0.8711079,0.42666346
244,1384091,Carlos,Lucero,2015,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.2380952,-0.5195215,0.04333105
245,1384091,Carlos,Lucero,2019,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.3015873,-0.526136,-0.0770386
246,1384091,Carlos,Lucero,2021,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,-0.4375,-0.6521385,-0.2228615
247,1384091,Carlos,Lucero,2024,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,1,0,0,NA,NA
248,1384291,Carol,Mansmann,1990,U.S. Court of Appeals for the Third Circuit,1,0,0,0,0,1,0.11111111,-0.2133317,0.43555395
249,1384291,Carol,Mansmann,1993,U.S. Court of Appeals for the Third Circuit,1,0,0,0,0,1,0.13888889,-0.3698243,0.64760208
250,1384291,Carol,Mansmann,1997,U.S. Court of Appeals for the Third Circuit,1,0,0,0,0,1,0.00833333,-0.1989842,0.21565085
251,1384291,Carol,Mansmann,2000,U.S. Court of Appeals for the Third Circuit,1,0,0,0,0,1,0.13194444,9.49E-05,0.26379403
252,1386716,Carolyn,King,1990,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,-0.3333333,-2.4379172,1.7712505
253,1386716,Carolyn,King,1992,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,-0.0833333,-0.4419585,0.27529187
254,1386716,Carolyn,King,1995,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,-0.0238095,-0.535534,0.48791497
255,1386716,Carolyn,King,2000,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,-0.4126984,-0.60532,-0.2200769
256,1386716,Carolyn,King,2004,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,0.37037037,0.12931785,0.61142289
257,1386716,Carolyn,King,2007,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,0.07936508,-0.1112866,0.27001674
258,1386716,Carolyn,King,2012,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,0.04583333,-0.1618917,0.25355839
259,1386716,Carolyn,King,2014,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,-0.2083333,-0.4128842,-0.0037825
260,1386716,Carolyn,King,2017,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,0.27777778,0.02472534,0.53083021
261,1386716,Carolyn,King,2020,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,0.14814815,-0.0340704,0.33036673
262,1386716,Carolyn,King,2023,U.S. Court of Appeals for the Fifth Circuit,0,0,0,0,0,1,0.11111111,-0.1018642,0.32408647
263,1394386,Carolyn,McHugh,2015,U.S. Court of Appeals for the Tenth Circuit,0,0,0,0,0,1,0.66666667,0.66666667,0.66666667
264,1394386,Carolyn,McHugh,2021,U.S. Court of Appeals for the Tenth Circuit,0,0,0,0,0,1,-0.1234568,-0.2791613,0.03224776
265,1392681,Catharina,Haynes,2012,U.S. Court of Appeals for the Fifth Circuit,1,0,0,0,0,1,0.29166667,0.07039097,0.51294236
266,1392681,Catharina,Haynes,2014,U.S. Court of Appeals for the Fifth Circuit,1,0,0,0,0,1,0.31944444,0.04257058,0.59631831
267,1392681,Catharina,Haynes,2017,U.S. Court of Appeals for the Fifth Circuit,1,0,0,0,0,1,0.46666667,0.18242043,0.7509129
268,1392681,Catharina,Haynes,2020,U.S. Court of Appeals for the Fifth Circuit,1,0,0,0,0,1,0.05555556,-0.0174944,0.1286055
269,1392681,Catharina,Haynes,2023,U.S. Court of Appeals for the Fifth Circuit,1,0,0,0,0,1,0.42857143,0.1216762,0.73546666
270,1386446,Cecil,Poole,1994,U.S. Court of Appeals for the Ninth Circuit,0,1,0,1,0,0,-0.2,-0.4842462,0.08424624
271,6103361,Chad,Readler,2020,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.48888889,0.25725508,0.7205227
272,6103361,Chad,Readler,2023,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.16666667,-0.2255606,0.55889391
273,6103361,Chad,Readler,2024,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.48888889,0.25725508,0.7205227
274,1379141,Charles,Clark,1990,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.30555556,-0.0213005,0.63241159
275,1389741,Charles,Wiggins,1990,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0,NA,NA
276,1389741,Charles,Wiggins,1994,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.5,0.21902426,0.78097574
277,1389741,Charles,Wiggins,1998,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.72222222,0.51580191,0.92864253
278,1390986,Charles,Wilson,2004,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,0,-0.6405044,0.6405044
279,1390986,Charles,Wilson,2007,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,-0.1423611,-0.4633188,0.17859653
280,1390986,Charles,Wilson,2012,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,0.23809524,-0.0688,0.54499047
281,1390986,Charles,Wilson,2015,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,-0.2916667,-0.6772432,0.09390987
282,1390986,Charles,Wilson,2017,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,0.07291667,-0.2942549,0.44008827
283,1390986,Charles,Wilson,2020,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,0.01851852,-0.0159176,0.05295459
284,1390986,Charles,Wilson,2024,U.S. Court of Appeals for the Eleventh Circuit,0,1,0,1,0,0,0.04761905,-0.3107574,0.40599547
285,1394601,Cheryl,Krause,2016,U.S. Court of Appeals for the Third Circuit,0,0,0,0,0,1,0,0,0
286,1394601,Cheryl,Krause,2021,U.S. Court of Appeals for the Third Circuit,0,0,0,0,0,1,-0.1458333,-0.3085739,0.01690724
287,1390726,Chester,Straub,2004,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.04166667,-0.1446641,0.22799748
288,1390726,Chester,Straub,2007,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0,0,0
289,1390726,Chester,Straub,2012,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.11111111,-0.1127832,0.33500537
290,1390726,Chester,Straub,2015,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.11904762,-0.0640793,0.3021745
291,1390726,Chester,Straub,2019,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.11904762,-0.0640793,0.3021745
292,1390726,Chester,Straub,2021,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.11904762,-0.0640793,0.3021745
293,1390466,Christopher,Droney,2012,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.27777778,0.00817338,0.54738217
294,1390466,Christopher,Droney,2015,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.13333333,-0.1509129,0.41757957
295,1390466,Christopher,Droney,2019,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.0444444,-0.288319,0.19943007
296,1381721,Clyde,Hamilton,1993,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.41666667,0.04113768,0.79219566
297,1381721,Clyde,Hamilton,1999,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.61111111,0.29054331,0.93167891
298,1381721,Clyde,Hamilton,2002,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.61904762,0.45010735,0.78798788
299,1381721,Clyde,Hamilton,2005,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.77777778,0.63617461,0.91938094
300,1381721,Clyde,Hamilton,2009,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.68888889,0.4993914,0.87838638
301,1387576,Collins,Seitz,1990,U.S. Court of Appeals for the Third Circuit,0,1,0,0,0,1,-0.1666667,NA,NA
302,1387576,Collins,Seitz,1993,U.S. Court of Appeals for the Third Circuit,0,1,0,0,0,1,-0.2083333,-0.5226836,0.10601695
303,1387576,Collins,Seitz,1997,U.S. Court of Appeals for the Third Circuit,0,1,0,0,0,1,-0.1666667,-0.3354491,0.00211581
304,1379716,Conrad,Cyr,1996,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.38888889,0.02441543,0.75336234
305,1379716,Conrad,Cyr,2000,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.28571429,0.02399315,0.54743542
306,1379716,Conrad,Cyr,2003,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.23333333,-0.4179566,0.88462328
307,1379716,Conrad,Cyr,2006,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0,0,0
308,1379716,Conrad,Cyr,2010,U.S. Court of Appeals for the First Circuit,1,1,0,0,0,1,0.46666667,0.04029731,0.89303602
309,1391846,Consuelo,Callahan,2009,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,1,0,0.27083333,0.08271941,0.45894725
310,1391846,Consuelo,Callahan,2014,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,1,0,0.375,0.15372431,0.59627569
311,1391846,Consuelo,Callahan,2020,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,1,0,0.22222222,-0.0609841,0.50542855
312,1383216,Cornelia,Kennedy,1991,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,0,NA,NA
313,1383216,Cornelia,Kennedy,1995,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,0.61111111,0.29054331,0.93167891
314,1383216,Cornelia,Kennedy,1999,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,0.5,0.26130553,0.73869447
315,1383216,Cornelia,Kennedy,2002,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,0.43703704,0.22320038,0.65087369
316,1383216,Cornelia,Kennedy,2006,U.S. Court of Appeals for the Sixth Circuit,0,0,0,0,0,1,0.38888889,0.11928449,0.65849328
317,1394316,Cornelia,Pillard,2016,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,0,0,1,-0.3333333,-0.6535855,-0.0130811
318,1394316,Cornelia,Pillard,2019,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,0,0,1,-0.0666667,-0.1888742,0.05554086
319,1394316,Cornelia,Pillard,2022,U.S. Court of Appeals for the District of Columbia Circuit,0,0,0,0,0,1,-0.0416667,-0.1206074,0.03727411
320,8479971,Cory,Wilson,2023,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.04761905,-0.0449133,0.14015144
321,1381661,Cynthia,Hall,1990,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,0,1,0,NA,NA
322,1381661,Cynthia,Hall,1994,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,0,1,0.29365079,-0.070323,0.65762461
323,1381661,Cynthia,Hall,1998,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,0,1,0.26111111,0.01296027,0.50926195
324,1381661,Cynthia,Hall,2001,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,0,1,0.54166667,0.30484434,0.77848899
325,1381661,Cynthia,Hall,2005,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,0,1,0.4,0.20043594,0.59956406
326,1381661,Cynthia,Hall,2009,U.S. Court of Appeals for the Ninth Circuit,1,0,0,0,0,1,0.11111111,-0.0549333,0.27715554
327,1392071,D.,Fisher,2006,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.68981481,0.52861051,0.85101912
328,1392071,D.,Fisher,2010,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.5,0.33578857,0.66421143
329,1392071,D.,Fisher,2013,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.38888889,0.11928449,0.65849328
330,1392071,D.,Fisher,2016,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.2,-0.0842462,0.48424624
331,1392071,D.,Fisher,2021,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.33333333,0.01727504,0.64939163
332,1387941,D[avid],Smith,2006,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.45238095,0.13072827,0.77403364
333,1387941,D[avid],Smith,2010,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.22222222,0.04328713,0.40115732
334,1387941,D[avid],Smith,2013,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.375,0.09670078,0.65329922
335,1387941,D[avid],Smith,2016,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.11111111,-0.1127832,0.33500537
336,1387941,D[avid],Smith,2021,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.2962963,0.10456435,0.48802825
337,1383151,Damon,Keith,1991,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.4166667,-1.0050075,0.17167419
338,1383151,Damon,Keith,1995,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.4603175,-0.7778772,-0.1427577
339,1383151,Damon,Keith,1999,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.6666667,-0.8732831,-0.4600502
340,1383151,Damon,Keith,2002,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.6190476,-0.71158,-0.5265152
341,1383151,Damon,Keith,2006,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.1428571,-0.3354787,0.0497644
342,1383151,Damon,Keith,2010,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.2222222,-0.5054286,0.06098411
343,1383151,Damon,Keith,2013,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.6666667,NA,NA
344,1383151,Damon,Keith,2017,U.S. Court of Appeals for the Sixth Circuit,0,1,0,1,0,0,-0.5185185,-0.727985,-0.3090521
345,1390371,Daniel,Friedman,1990,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0.22222222,-0.4266635,0.87110791
346,1390371,Daniel,Friedman,1992,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0.66666667,0.66666667,0.66666667
347,1390371,Daniel,Friedman,1999,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,NA,NA
348,1390371,Daniel,Friedman,2003,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0.11111111,-0.1127832,0.33500537
349,1390371,Daniel,Friedman,2006,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0.16666667,-0.2255606,0.55889391
350,1390371,Daniel,Friedman,2011,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
351,1384271,Daniel,Manion,1991,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.64285714,0.41463141,0.87108287
352,1384271,Daniel,Manion,1997,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.44444444,-0.480044,1.36893291
353,1384271,Daniel,Manion,2000,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.60416667,0.39799022,0.81034312
354,1384271,Daniel,Manion,2004,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.6031746,0.38290345,0.82344576
355,1384271,Daniel,Manion,2007,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.375,0.09670078,0.65329922
356,1384271,Daniel,Manion,2012,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.5,-0.0063632,1.00636319
357,1384271,Daniel,Manion,2014,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.35185185,0.01532841,0.6883753
358,1384271,Daniel,Manion,2017,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.4,0.05187088,0.74812912
359,1384271,Daniel,Manion,2019,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.5,0.12202298,0.87797702
360,1377976,Danny,Boggs,1991,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.26666667,-0.0814625,0.61479579
361,1377976,Danny,Boggs,1995,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.74074074,0.53499611,0.94648537
362,1377976,Danny,Boggs,1999,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.40555556,0.21349495,0.59761616
363,1377976,Danny,Boggs,2002,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.7037037,0.48591084,0.92149656
364,1377976,Danny,Boggs,2006,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.33333333,0.00664404,0.66002262
365,1377976,Danny,Boggs,2010,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.38095238,0.11923125,0.64267351
366,1377976,Danny,Boggs,2013,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.66666667,0.49323892,0.84009442
367,1377976,Danny,Boggs,2017,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.5,0.27057665,0.72942335
368,1377976,Danny,Boggs,2020,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.46666667,0.25895381,0.67437952
369,1377976,Danny,Boggs,2023,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.33333333,0.12965412,0.53701255
370,1394531,David,Barron,2016,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,-0.1666667,-1.2189586,0.88562525
371,1394531,David,Barron,2019,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,0.01234568,-0.2683547,0.29304605
372,1394531,David,Barron,2023,U.S. Court of Appeals for the First Circuit,0,1,0,0,0,1,0.25,-0.3383409,0.83834086
373,1380351,David,Ebel,1992,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.13492063,-0.1456593,0.41550053
374,1380351,David,Ebel,1998,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0,-0.2386945,0.23869447
375,1380351,David,Ebel,2001,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.14285714,-0.2204626,0.50617692
376,1380351,David,Ebel,2005,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.30555556,0.05398567,0.55712545
377,1380351,David,Ebel,2009,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.05128205,-0.0105956,0.11315971
378,1380351,David,Ebel,2013,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.02083333,-0.2618301,0.30349674
